Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-592.2055	-736.0977	143.8922	0.103132	0.00224045	0.00777593	0.0769435	0.031683	0.02109	0.00479794	0.00249785	0.0319882	0.0074169	0.0182346	0.00954033	0.00635936	0.012591	0.00997233	0.0350189	0.00326461	0.0111992	0.0117793	0.000977449	0.0342862	0.0192482	0.00668402	0.00483222	0.00738347	0.00962137	0.0224774	0.00516984	0.0148016	0.0448321	0.00943069	0.0532619	0.0310755	0.00894534	0.00797675	0.0400433	0.153293	0.0327503	0.0261178	0.000777071	0.0140272	0.00388054	0.00390209	0.0242673	0.0570538	0.0075557	0.01205	0.013261	0.06852	0.0288521	0.00736403	0.0357442	0.0407453	0.00368644	0.0105623	0.018529	0.0142577	0.0276348	0.0116341	0.00140561	0.00395844	0.0556287	0.0120138	0.00312947	0.0167529	0.00759669	0.0210955	0.0194831	0.0203581	0.056458	0.0171302	0.0293123	0.00488601	0.0227109	0.0388026	0.0358985	0.0113869	0.0393166	0.00636699	0.0296011	0.00738293	0.026492	0.0424809	0.00295697	0.0543972	0.00813826	0.0104936	0.360854	1.31138	0.2086816	1.791318	0.203206	0.459704	0.784693	1.27438	2.17531	4.92112	1.152236	8.583977	0.1340579	0.0528701	0.00114855	0.00398628	0.0394446	0.0162421	0.0108116	0.00245964	0.00128051	0.0163986	0.00380223	0.00934783	0.00489079	0.00326009	0.00645468	0.00511225	0.0179522	0.00167358	0.00574122	0.00603856	0.000501083	0.0175766	0.00986749	0.00342652	0.00247721	0.00378509	0.00493234	0.0115229	0.00265028	0.00758796	0.0229829	0.00483458	0.0273044	0.0159306	0.00458577	0.00408923	0.0205279	0.0785845	0.0167892	0.0133891	0.00039836	0.00719095	0.00198934	0.00200038	0.0124405	0.0292483	0.00387338	0.00617738	0.00679817	0.0351264	0.0147909	0.00377512	0.018324	0.0208878	0.00188983	0.00541468	0.00949875	0.0073091	0.0141668	0.00596414	0.000720578	0.00202927	0.0285177	0.00615877	0.0016043	0.00858825	0.0038944	0.0108145	0.00998789	0.0104365	0.0289429	0.0087817	0.0150268	0.00250478	0.0116426	0.0198919	0.0184031	0.00583743	0.0201554	0.003264	0.0151748	0.00378481	0.0135809	0.0217776	0.00151587	0.0278864	0.00417203	0.00537945	0.895659	0.104341	1.950672
396	-598.1382	-743.2229	145.0847	0.0859134	0.000633483	0.00107509	0.00705453	0.0876856	0.0190186	0.00332673	0.00148467	0.0114025	0.00692444	0.0084296	0.000577009	0.0126126	7.35738e-05	0.000598584	0.0139493	0.0134605	0.0161962	0.00811376	0.0038883	0.0327351	0.00276626	0.00350689	0.0104823	0.00055581	0.00171739	0.0165456	0.00135574	0.00463087	0.0234835	0.000753409	0.000705774	0.00890453	0.0326118	0.000724095	0.0269278	0.0372401	0.0211372	0.0280291	5.04187e-05	0.00660109	0.00047821	0.00704633	0.0139122	0.0167487	0.0099884	0.000331173	0.0102878	0.0148756	0.0107801	0.00947926	0.0107933	0.0296075	0.00343255	0.0151465	0.0154031	0.00035068	0.00906584	0.0131806	0.00295419	0.0156241	0.0116076	0.0247307	0.00239919	0.00502306	0.00314857	0.0179653	0.0217954	0.0206724	0.0095967	0.00832588	0.0203517	0.00168985	0.00900768	0.00325144	0.00351094	0.00364064	0.0059767	0.00538354	0.0471024	0.00298683	0.0136716	0.0201521	0.00742933	0.00944279	0.00322688	0.00599477	0.294736	1.34359	0.2663808	1.733619	0.101796	0.328147	0.706354	1.41572	3.04741	9.82354	1.652054	6.508049	0.10687	0.0809395	0.000596808	0.00101285	0.00664611	0.082609	0.0179175	0.00313412	0.00139872	0.0107423	0.00652355	0.00794157	0.000543603	0.0118824	6.93142e-05	0.000563929	0.0131417	0.0126812	0.0152585	0.00764401	0.00366319	0.0308399	0.00260611	0.00330386	0.00987541	0.000523631	0.00161796	0.0155877	0.00127725	0.00436276	0.0221239	0.00070979	0.000664913	0.008389	0.0307237	0.000682174	0.0253688	0.0350841	0.0199134	0.0264064	4.74997e-05	0.00621892	0.000450524	0.00663838	0.0131067	0.015779	0.00941011	0.000312	0.00969216	0.0140144	0.010156	0.00893045	0.0101684	0.0278934	0.00323382	0.0142696	0.0145113	0.000330377	0.00854097	0.0124175	0.00278316	0.0147196	0.0109355	0.0232989	0.00226029	0.00473225	0.00296629	0.0169252	0.0205335	0.0194755	0.0090411	0.00784385	0.0191734	0.00159201	0.00848618	0.0030632	0.00330767	0.00342986	0.00563067	0.00507186	0.0443754	0.00281391	0.0128801	0.0189854	0.00699921	0.00889609	0.00304006	0.0056477	0.86681	0.13319	1.061453
432	-589.3605	-732.9989	143.6384	0.0833636	0.00315504	0.00093318	0.0387267	0.169614	0.0367884	0.00385425	0.0108204	0.0314543	0.00125061	0.0340709	0.003102	0.0377158	0.000386107	0.0105552	0.0480263	0.00316573	0.00202816	0.00869555	0.0176566	0.0175745	0.00626901	0.0200223	0.0060057	0.0153117	0.00576072	0.0460175	0.0221599	0.00829715	0.0163588	0.00530048	0.0675496	0.0160973	0.0632831	0.0168593	0.0427319	0.0253788	0.0438332	0.0309047	0.000435467	0.0115336	0.0031086	0.00599668	0.0183992	0.0629442	0.00219312	0.000196489	0.0231609	0.00872184	0.0262445	0.0245254	0.0349472	0.0761599	0.000995698	0.00301046	0.0364197	0.00645412	0.0117213	0.01836	0.0207402	0.000797805	0.00562431	0.0409254	0.00430524	0.0198544	0.0199358	0.0152856	0.0735955	0.0660091	0.12226	0.00503729	0.0178249	0.0140871	0.0245326	0.0316512	0.0094934	0.00335715	0.0454248	0.0223583	0.095877	0.0128091	0.0264689	0.0455806	0.0134623	0.0235172	0.00112797	0.00502019	0.472345	1.25706	0.2556111	1.744389	0.181997	0.435644	0.771642	1.29594	2.29545	5.49459	1.231939	6.824386	0.1830592	0.0381777	0.0014449	0.000427365	0.0177355	0.0776772	0.0168478	0.00176511	0.00495539	0.014405	0.000572735	0.0156033	0.00142061	0.0172725	0.000176824	0.00483392	0.0219944	0.0014498	0.000928829	0.00398227	0.00808614	0.00804852	0.00287099	0.00916954	0.00275041	0.00701222	0.00263821	0.0210744	0.0101485	0.00379981	0.00749178	0.00242744	0.0309354	0.00737199	0.0289815	0.00772096	0.0195697	0.0116226	0.0200741	0.0141533	0.000199429	0.00528198	0.00142363	0.00274628	0.0084262	0.0288263	0.00100437	8.99851e-05	0.0106069	0.0039943	0.0120191	0.0112318	0.0160046	0.0348786	0.000455996	0.00137869	0.016679	0.00295577	0.00536795	0.00840824	0.00949832	0.000365367	0.00257574	0.0187424	0.00197165	0.00909262	0.00912994	0.00700026	0.0337042	0.0302299	0.0559907	0.00230691	0.00816318	0.00645141	0.0112351	0.0144952	0.00434765	0.00153746	0.020803	0.0102393	0.0439084	0.00586612	0.0121218	0.0208744	0.00616526	0.0107701	0.000516571	0.00229908	0.872194	0.127806	2.183569
468	-590.655	-735.8452	145.1903	0.0387114	0.00285659	0.000385964	0.084741	0.0057328	0.0379815	0.00652163	0.000829294	0.0188289	0.000701657	0.00963667	0.00568119	0.0107673	0.00039836	0.0125901	0.00622586	0.00496063	0.00240333	0.00961937	0.0135975	0.0377106	0.0247261	0.0115383	0.00612385	0.00607279	0.00408876	0.0447056	0.00936351	0.00538792	0.0251243	0.00709799	0.00328967	0.0126066	0.0027132	0.0241659	0.0287931	0.0272619	0.0198152	0.0279047	0.00209308	0.00363286	0.000766392	0.00650874	0.00251954	0.110249	0.00362618	0.000897818	0.0217202	0.0457371	0.00425837	0.0332487	0.0515428	0.0931915	0.0159434	0.0152624	0.0112687	0.00593938	0.00212747	0.0087625	0.0103299	0.0214705	0.0440089	0.0210125	0.00224137	0.012423	0.014881	0.0104668	0.015281	0.00760656	0.0184043	0.00311846	0.0218722	0.00483401	0.0188173	0.017842	0.00409646	0.00429433	0.0361015	0.0019884	0.0588874	0.0263871	0.0262864	0.0245191	0.00188357	0.0382603	0.0017009	0.0102051	0.772324	1.11092	0.5078545	1.492145	0.143878	0.388465	0.744535	1.34312	2.57423	6.95032	1.401878	2.938136	0.3386928	0.025465	0.00187912	0.000253894	0.0557441	0.00377114	0.0249849	0.00429004	0.000545524	0.012386	0.000461563	0.00633918	0.00373719	0.00708293	0.000262048	0.00828201	0.00409548	0.00326319	0.00158095	0.00632779	0.00894466	0.0248067	0.0162652	0.00759013	0.00402838	0.00399479	0.00268966	0.0294081	0.00615949	0.00354427	0.0165272	0.00466918	0.002164	0.00829284	0.00178479	0.0158968	0.0189406	0.0179333	0.0130348	0.0183562	0.00137686	0.00238976	0.000504146	0.00428156	0.0016574	0.0725239	0.00238537	0.000590601	0.0142879	0.0300867	0.00280123	0.0218716	0.0339057	0.061303	0.0104878	0.0100399	0.00741275	0.00390703	0.00139949	0.00576413	0.00679516	0.0141237	0.0289498	0.0138224	0.00147441	0.00817208	0.00978898	0.00688526	0.0100521	0.00500373	0.0121067	0.00205138	0.0143879	0.0031799	0.0123784	0.0117368	0.00269473	0.00282488	0.0237482	0.00130801	0.0387372	0.0173579	0.0172917	0.0161291	0.00123905	0.0251683	0.00111889	0.00671311	0.746073	0.253927	1.520178
504	-604.6622	-749.2295	144.5673	0.0557423	0.00273069	0.000262549	0.0781279	0.045535	0.0112083	0.00654434	0.00323966	0.0196679	0.00175319	0.045681	0.00497885	0.0645339	0.0134357	0.0054641	0.0305015	0.0184398	0.0356394	0.0169512	0.0177955	0.0478799	0.00968765	0.0086067	0.0293152	0.0222571	0.00336623	0.0185119	0.0050555	0.0104799	0.0245022	0.0231709	0.0102105	0.0110751	0.0319754	0.0202672	0.0176652	0.00857934	0.0304344	0.0846903	0.00589378	0.00240732	0.0296535	0.00821878	0.0190159	0.0902831	0.00286521	0.00122218	0.0475377	0.00041751	0.016266	0.0194565	0.0117161	0.0643219	0.00845941	0.0148559	0.0249254	0.00294154	0.0078724	0.0180836	0.00852762	0.0314168	0.0537779	0.0384396	0.0177411	0.00308825	0.00316035	0.00948334	0.0207139	0.0271226	0.0460108	0.0138905	0.00637791	0.0130806	0.0251901	0.0333872	0.0239999	0.00624627	0.0363295	0.0123914	0.106807	0.0168892	0.0365433	0.0043568	0.0205085	0.0768286	0.0108989	0.0221923	0.425162	1.28005	0.3841783	1.615822	0.162952	0.412781	0.758773	1.31792	2.42259	6.13677	1.311862	4.205916	0.1618144	0.0276256	0.00135331	0.000130118	0.0387198	0.0225669	0.00555476	0.00324334	0.00160556	0.00974732	0.000868874	0.0226393	0.00246749	0.0319827	0.00665865	0.00270798	0.0151164	0.00913869	0.0176627	0.00840093	0.00881934	0.023729	0.00480115	0.00426544	0.0145285	0.0110305	0.00166829	0.0091744	0.00250548	0.00519377	0.0121432	0.0114834	0.0050603	0.00548876	0.0158468	0.0100443	0.00875478	0.00425187	0.0150831	0.0419721	0.00292093	0.00119306	0.0146961	0.00407319	0.0094242	0.0447439	0.00141998	0.000605706	0.0235594	0.000206916	0.00806134	0.00964255	0.00580644	0.0318776	0.00419244	0.00736252	0.0123529	0.00145781	0.00390152	0.00896213	0.00422624	0.01557	0.0266521	0.0190505	0.00879242	0.00153052	0.00156625	0.00469989	0.0102657	0.0134418	0.0228027	0.00688406	0.00316086	0.00648268	0.0124841	0.0165465	0.0118942	0.00309562	0.0180047	0.00614112	0.0529329	0.00837021	0.0181106	0.00215921	0.0101639	0.0380759	0.00540143	0.0109984	0.807911	0.192089	2.017777
540	-613.6223	-757.2408	143.6185	0.0761434	0.000107039	0.00203063	0.0323565	0.0219684	0.0141855	0.0147395	0.00617971	0.00626336	0.031254	0.00730681	0.0202118	0.0245173	0.0141172	0.0111499	0.0117524	0.00836459	0.00366953	0.00537974	0.0367643	0.0241034	0.00980152	0.0129817	0.00876416	0.00669963	0.00335124	0.00217345	0.00745111	0.00135864	0.0369503	0.00106778	0.0322498	6.00456e-05	0.000324456	0.0107495	0.045014	0.00771501	0.00612798	0.0230595	0.040757	0.0078582	0.00079085	0.00291991	0.0446315	0.0207574	0.00156005	0.00201137	0.00144936	0.000144145	0.027645	0.0183754	0.00537905	0.00922778	0.0406531	0.0559199	0.00403166	0.0361258	0.0035276	0.00439616	0.0119849	0.0186573	0.0207804	0.0505257	0.000435378	0.00292702	0.0288635	0.0133819	0.0174611	0.00135081	0.00783527	0.00728183	0.0118715	0.0466671	0.027492	0.00876196	0.0231922	0.00384916	0.00359111	0.0102626	0.00627166	0.0103975	0.00303735	0.0287965	0.00181669	0.00679494	0.00370272	0.0149673	0.317628	1.33244	0.1163568	1.883643	0.153982	0.401538	0.752264	1.32932	2.49042	6.49427	1.352804	16.18851	0.1161344	0.0581432	8.17351e-05	0.0015506	0.0247075	0.0167751	0.0108321	0.0112551	0.00471884	0.00478271	0.0238656	0.00557949	0.0154337	0.0187215	0.0107799	0.00851409	0.00897413	0.00638722	0.00280206	0.00410798	0.0280733	0.0184054	0.00748446	0.00991281	0.00669232	0.00511585	0.00255901	0.00165965	0.00568968	0.00103746	0.0282153	0.00081536	0.024626	4.58509e-05	0.000247756	0.00820831	0.0343727	0.00589119	0.00467934	0.0176083	0.0311221	0.00600053	0.000603894	0.00222965	0.0340807	0.0158504	0.00119125	0.00153588	0.00110673	0.000110069	0.0211098	0.0140315	0.00410745	0.00704635	0.0310428	0.0427005	0.00307858	0.0275858	0.00269368	0.00335691	0.00915172	0.0142467	0.0158679	0.0385815	0.000332455	0.00223508	0.0220402	0.0102184	0.0133333	0.00103148	0.00598303	0.00556041	0.0090651	0.0356351	0.0209929	0.00669065	0.0177096	0.00293922	0.00274218	0.00783654	0.00478905	0.00793955	0.00231932	0.0219891	0.00138723	0.00518862	0.0028274	0.0114291	0.941822	0.0581784	1.309583
576	-607.9835	-751.8554	143.8719	0.0938965	0.00490182	0.00143141	0.0501405	0.0278368	0.0103258	0.0103309	0.000762039	0.01924	0.015876	0.00597503	0.000363389	0.0300479	0.0385867	0.00955905	0.0262831	0.0101833	0.00114927	0.0115548	0.00678939	0.0316298	0.0056777	0.00573138	0.0122452	0.0178796	0.0115834	0.0080298	0.0247213	0.0057911	0.00422229	0.0189648	0.0116194	0.00179465	0.0376079	0.0164792	0.019306	0.00785072	0.00305921	0.0224602	0.0361006	0.00643692	0.00598253	0.00150243	0.03806	0.0952367	0.0231674	0.00355032	0.00071656	2.50006e-05	0.0174703	0.034364	0.00840919	0.0505126	0.0406248	0.00378766	0.0110749	0.0123738	0.00586643	0.00473915	0.0302321	0.0102715	0.0419552	0.0164526	0.0235433	0.00327656	0.0252231	0.00523878	0.0554349	0.00269142	0.0660886	0.00429513	0.0303083	0.00302023	0.0138419	0.00983537	0.00861797	0.00818616	0.000437478	0.00958907	0.0203991	0.0135407	0.00168561	0.0540657	0.0443996	0.000428809	0.0457316	0.00940612	0.993207	1.00331	0.3022668	1.697733	0.132164	0.372704	0.734977	1.36059	2.68309	7.56638	1.463285	5.616671	0.4822742	0.0586822	0.00306348	0.000894584	0.0313361	0.017397	0.00645328	0.00645647	0.000476249	0.0120244	0.00992195	0.0037342	0.000227106	0.018779	0.0241154	0.00597409	0.0164261	0.0063642	0.000718254	0.00722137	0.00424314	0.0197676	0.00354837	0.00358192	0.00765286	0.0111741	0.00723925	0.00501836	0.01545	0.00361925	0.00263879	0.0118524	0.00726175	0.0011216	0.0235037	0.010299	0.0120656	0.00490644	0.0019119	0.0140369	0.0225617	0.00402286	0.00373888	0.000938966	0.0237862	0.0595198	0.0144788	0.00221883	0.000447826	1.56245e-05	0.0109183	0.0214763	0.00525547	0.0315687	0.0253892	0.00236716	0.00692142	0.00773319	0.00366633	0.00296181	0.0188941	0.00641936	0.0262206	0.0102823	0.0147138	0.00204774	0.0157636	0.00327406	0.0346449	0.00168205	0.0413032	0.00268431	0.0189417	0.00188754	0.00865075	0.00614678	0.00538595	0.00511608	0.000273409	0.00599285	0.0127487	0.0084625	0.00105345	0.0337893	0.0277482	0.000267992	0.0285807	0.00587851	0.848867	0.151133	1.600085
612	-599.2715	-744.6407	145.3692	0.0483663	0.00185456	0.000193481	0.0147635	0.00905953	0.00946382	0.0017919	0.00335035	0.0068803	0.00612332	0.00862542	0.0040996	0.00585003	0.00513461	0.0026291	0.00823551	0.000758848	0.000317507	0.0237984	0.00141383	0.00515896	0.00693251	0.00960646	0.00280765	0.0104092	0.000655027	0.000946521	0.000984131	0.000890201	0.00856119	0.0078951	0.0100254	0.00117586	0.0130595	0.00042764	0.0354175	0.00842116	0.00152019	0.0113704	0.01552	0.00689724	0.00305314	0.00713267	0.0331011	0.0496687	0.0313012	0.000346521	0.000992927	0.000212763	0.0213011	0.00625657	0.00632532	0.00886643	0.0176731	0.0233914	0.00176062	0.0157	0.0146719	0.000957178	0.0033612	0.0145035	0.0197861	0.00522644	0.00936423	0.00421834	0.0112269	0.0106869	0.0411808	0.00189511	0.0234453	0.00194173	0.0074064	0.0118414	0.00113822	0.00595009	0.00441836	0.00510884	0.00636531	0.00896916	0.0105351	0.0250291	0.00547436	0.0176879	0.0171267	0.000661518	0.0149516	0.00394608	0.583967	1.20268	0.3875691	1.612431	0.0871041	0.304126	0.689799	1.4497	3.28811	11.4805	1.764759	4.16037	0.2365517	0.0564005	0.00216262	0.000225621	0.0172159	0.0105644	0.0110359	0.00208956	0.00390688	0.0080232	0.00714047	0.0100582	0.00478059	0.00682178	0.00598752	0.00306582	0.00960351	0.000884901	0.000370249	0.0277516	0.00164869	0.00601592	0.00808407	0.0112022	0.00327403	0.0121383	0.000763834	0.00110375	0.00114761	0.00103807	0.0099833	0.00920656	0.0116908	0.00137118	0.0152289	0.000498676	0.0413008	0.00982001	0.00177271	0.0132591	0.018098	0.00804295	0.0035603	0.00831749	0.0385996	0.0579192	0.0365006	0.000404081	0.00115786	0.000248105	0.0248394	0.00729586	0.00737602	0.0103392	0.0206088	0.027277	0.00205308	0.0183079	0.017109	0.00111618	0.00391954	0.0169127	0.0230728	0.00609461	0.0109197	0.00491905	0.0130918	0.0124621	0.0480213	0.00220991	0.0273398	0.00226428	0.00863668	0.0138084	0.00132729	0.00693847	0.0051523	0.00595747	0.00742266	0.010459	0.0122851	0.0291867	0.00638371	0.0206261	0.0199717	0.000771403	0.0174353	0.00460157	0.806215	0.193785	0.8575513
648	-602.5598	-747.4773	144.9175	0.031636	0.00157282	0.00143152	0.0352591	0.00499348	0.0200728	0.00858322	0.00470907	0.0172155	0.0244447	0.00338514	0.00357482	0.0138324	0.00919695	0.0123611	0.0177105	0.000297905	0.00411018	0.0355067	0.0161717	0.0231333	0.00593582	0.00256008	0.0053632	0.0415669	0.00212504	0.00995985	0.0034096	0.00317893	0.000759423	0.00525338	0.0132664	0.0109687	0.0200856	0.000878669	0.0489764	0.0301336	0.000799356	0.0338733	0.0314283	0.00486666	0.00233535	0.0307617	0.0239345	0.0255174	0.0277228	0.0012265	0.0347087	0.00464724	0.0360205	0.00735638	0.0033538	0.0123064	0.0232206	0.032175	0.0156289	0.00656203	0.0211033	0.00315209	0.0310813	0.0170318	0.021593	0.0312159	0.00154097	0.00929498	0.0186567	0.000272462	0.040303	0.0016969	0.0374611	0.0114445	0.0149506	0.100889	0.00300298	0.00180128	0.00449242	0.0028637	0.0192545	0.00540698	0.00698162	0.0194975	0.0230363	0.0567584	0.0196156	0.000563153	0.00569582	0.00912734	0.494549	1.24625	0.3324552	1.667545	0.125958	0.364064	0.729618	1.37058	2.74677	7.93915	1.498059	5.015848	0.1933279	0.0227295	0.00113002	0.0010285	0.0253325	0.00358765	0.0144216	0.00616676	0.00338331	0.0123688	0.0175627	0.00243211	0.00256839	0.00993813	0.00660771	0.00888103	0.0127244	0.000214035	0.00295303	0.0255104	0.0116189	0.0166205	0.00426469	0.00183933	0.00385328	0.0298645	0.00152677	0.00715583	0.00244968	0.00228396	0.000545621	0.00377438	0.00953151	0.00788068	0.0144309	0.000631295	0.035188	0.02165	0.000574311	0.0243369	0.0225802	0.00349654	0.00167787	0.0221013	0.0171961	0.0183334	0.0199179	0.000881203	0.024937	0.00333889	0.0258795	0.00528532	0.0024096	0.00884174	0.0166833	0.0231167	0.0112289	0.00471461	0.015162	0.00226467	0.0223309	0.0122368	0.0155138	0.0224276	0.00110714	0.00667814	0.0134043	0.000195755	0.0289564	0.00121917	0.0269146	0.00822253	0.0107415	0.0724857	0.00215755	0.00129416	0.00322765	0.00205748	0.0138337	0.00388474	0.00501606	0.0140083	0.0165508	0.0407791	0.0140932	0.000404607	0.00409226	0.00655769	0.833772	0.166228	1.391851
684	-593.3375	-737.894	144.5565	0.12158	0.000250106	0.0257223	0.0867118	0.0138155	0.031055	0.00360622	0.00113815	0.0259062	0.0391441	0.0232786	0.0054071	0.0088749	0.000797476	0.0165237	0.0148266	0.00497218	0.000431654	0.0288658	0.00889551	0.0397162	0.0160039	0.0112072	0.0217434	0.00594694	0.00449069	0.010496	0.00237135	0.0312821	0.00855244	0.00595791	0.00625921	0.0380519	0.0189788	0.0124349	0.0472959	0.0716246	0.00933244	0.00972257	0.0574582	0.00228413	0.000510156	0.0230098	0.0130357	0.108366	0.0263365	0.0211287	0.0520711	8.5968e-05	0.0938224	0.0572822	0.00815177	0.026431	0.0135073	0.019108	0.0377519	0.024521	0.000909941	0.00748483	0.0113192	0.00877871	0.0209017	0.124563	3.346e-05	0.00887854	0.0356103	0.000392804	0.0231218	0.00159122	0.0638109	0.00306815	0.00439714	0.0123625	0.00531031	0.026563	0.00725622	0.00287029	0.00730105	0.0060652	0.0313128	0.0518576	0.0164912	0.0360073	0.0099251	0.00163217	0.00953296	0.0164848	0.462077	1.26207	0.3667513	1.633249	0.176035	0.428625	0.767741	1.30252	2.33304	5.68068	1.256022	4.453286	0.1783698	0.0615919	0.000126702	0.0130308	0.0439277	0.00699887	0.0157323	0.00182689	0.000576579	0.0131239	0.0198302	0.0117928	0.0027392	0.00449597	0.000403996	0.0083708	0.00751104	0.00251887	0.000218673	0.0146233	0.00450641	0.02012	0.00810748	0.00567748	0.0110151	0.00301269	0.00227496	0.00531719	0.00120131	0.0158473	0.00433261	0.00301824	0.00317088	0.0192769	0.00961453	0.00629944	0.0239598	0.0362846	0.00472775	0.0049254	0.029108	0.00115713	0.000258442	0.0116566	0.0066038	0.0548976	0.0133419	0.0107036	0.0263789	4.35509e-05	0.0475299	0.0290188	0.00412964	0.0133898	0.0068427	0.00967999	0.0191249	0.0124222	0.000460971	0.00379177	0.00573424	0.00444724	0.0105887	0.0631029	1.69506e-05	0.00449781	0.01804	0.000198992	0.0117134	0.000806103	0.0323262	0.00155431	0.00222756	0.00626275	0.00269017	0.0134567	0.00367595	0.00145407	0.00369867	0.00307259	0.0158629	0.0262707	0.00835434	0.0182411	0.00502799	0.000826847	0.00482934	0.00835109	0.816624	0.183376	1.973968
